timestamp,elapsed_seconds,io2,io3, resistance,eda,ir,bpm,accel_x,accel_y,accel_z
1752796737.598,1758.793,0.28144,1.90598,180405.00,5.54307,114967,52,-669.0000,-94.0000,-4045.0000
1752796737.716,1758.911,0.28205,1.90598,181496.00,5.50974,115010,52,-666.0000,-89.0000,-4043.0000
1752796737.899,1759.094,0.28327,1.90537,182009.00,5.49421,114862,52,-663.0000,-90.0000,-4047.0000
1752796738.015,1759.210,0.28205,1.90476,180540.00,5.53891,114832,52,-661.0000,-89.0000,-4031.0000
1752796738.176,1759.371,0.28327,1.90598,181941.00,5.49628,114839,52,-678.0000,-84.0000,-4040.0000
1752796738.344,1759.539,0.28205,1.90537,181052.00,5.52325,114883,52,-663.0000,-81.0000,-4036.0000
1752796738.446,1759.641,0.28266,1.90537,180676.00,5.53475,114968,52,-674.0000,-82.0000,-4043.0000
1752796738.571,1759.766,0.28388,1.90415,181565.00,5.50767,115090,52,-679.0000,-90.0000,-4037.0000
1752796738.700,1759.895,0.28266,1.90354,181496.00,5.50974,115148,52,-668.0000,-86.0000,-4050.0000
1752796738.860,1760.055,0.28266,1.90415,182009.00,5.49421,115234,52,-676.0000,-102.0000,-4032.0000
1752796739.000,1760.195,0.28266,1.90598,182454.00,5.48081,115058,52,-661.0000,-78.0000,-4047.0000
1752796739.125,1760.320,0.28449,1.90476,181120.00,5.52118,115098,52,-671.0000,-83.0000,-4041.0000
1752796739.252,1760.447,0.28327,1.90293,182215.00,5.48801,115051,52,-665.0000,-73.0000,-4045.0000
1752796739.362,1760.557,0.28266,1.90354,183415.00,5.45212,115124,52,-673.0000,-93.0000,-4036.0000
1752796739.623,1760.818,0.28266,1.90659,182592.00,5.47668,115156,52,-686.0000,-72.0000,-4046.0000
1752796739.733,1760.928,0.28510,1.90293,180948.00,5.52643,115184,52,-679.0000,-80.0000,-4043.0000
1752796739.826,1761.021,0.28266,1.90293,183622.00,5.44595,115257,52,-679.0000,-80.0000,-4043.0000
1752796739.968,1761.163,0.28449,1.90232,183345.00,5.45417,115298,52,-674.0000,-72.0000,-4038.0000
1752796740.115,1761.310,0.28510,1.90171,184278.00,5.42658,115148,52,-678.0000,-73.0000,-4039.0000
1752796740.253,1761.448,0.28632,1.90171,184139.00,5.43068,115109,52,-671.0000,-87.0000,-4037.0000
1752796740.358,1761.553,0.28877,1.89988,184656.00,5.41547,115034,52,-681.0000,-86.0000,-4043.0000
1752796740.494,1761.689,0.28694,1.90171,185552.00,5.38932,115032,52,-667.0000,-84.0000,-4047.0000
1752796740.612,1761.807,0.28755,1.90049,185552.00,5.38932,115043,52,-672.0000,-91.0000,-4035.0000
1752796740.787,1761.982,0.28632,1.90049,185692.00,5.38524,115071,52,-674.0000,-65.0000,-4042.0000
1752796740.859,1762.054,0.28694,1.89988,185692.00,5.38524,115115,52,-680.0000,-70.0000,-4043.0000
1752796740.994,1762.189,0.28694,1.89988,186071.00,5.37429,115148,52,-673.0000,-76.0000,-4032.0000
1752796741.177,1762.372,0.28694,1.89805,186141.00,5.41547,115188,52,-683.0000,-85.0000,-4043.0000
1752796741.324,1762.519,0.28755,1.89744,186141.00,5.37225,115006,52,-665.0000,-85.0000,-4051.0000
1752796741.495,1762.690,0.28694,1.90049,185692.00,5.38524,114944,52,-669.0000,-96.0000,-4046.0000
1752796741.598,1762.793,0.28694,1.90110,185622.00,5.38728,114979,52,-679.0000,-89.0000,-4042.0000
1752796741.732,1762.927,0.28755,1.89927,185692.00,5.38524,115039,52,-681.0000,-98.0000,-4042.0000
1752796741.858,1763.053,0.28816,1.89927,186520.00,5.35932,115016,52,-656.0000,-85.0000,-4036.0000
1752796741.985,1763.180,0.28816,1.90049,186520.00,5.36135,115090,52,-675.0000,-81.0000,-4024.0000
1752796742.128,1763.323,0.28877,1.90171,185174.00,5.40032,115167,52,-656.0000,-96.0000,-4051.0000
1752796742.257,1763.452,0.28816,1.89927,186141.00,5.37225,115104,52,-667.0000,-96.0000,-4037.0000
1752796742.376,1763.571,0.28938,1.89927,186661.00,5.36135,115069,52,-662.0000,-88.0000,-4028.0000
1752796742.494,1763.689,0.28877,1.89927,186661.00,5.35729,115037,52,-685.0000,-64.0000,-4035.0000
1752796742.624,1763.819,0.28877,1.89805,189129.00,5.30809,115042,52,-688.0000,-67.0000,-4036.0000
1752796742.765,1763.960,0.28938,1.89805,186212.00,5.28738,115033,52,-672.0000,-89.0000,-4038.0000
1752796742.964,1764.159,0.28938,1.89621,186212.00,5.37022,115089,52,-670.0000,-88.0000,-4028.0000
1752796743.087,1764.282,0.28877,1.89866,186282.00,5.36819,115051,52,-669.0000,-96.0000,-4047.0000
1752796743.275,1764.470,0.29060,1.89866,186353.00,5.29542,115180,52,-673.0000,-88.0000,-4037.0000
1752796743.408,1764.603,0.28877,1.89805,186353.00,5.36615,115093,52,-682.0000,-79.0000,-4041.0000
1752796743.620,1764.815,0.28816,1.89805,186353.00,5.36615,115031,52,-662.0000,-72.0000,-4047.0000
1752796743.703,1764.898,0.29060,1.89744,188297.00,5.31073,115023,52,-670.0000,-73.0000,-4039.0000
1752796743.940,1765.135,0.28999,1.89805,187775.00,5.31073,115019,52,-670.0000,-73.0000,-4039.0000
1752796744.062,1765.257,0.28877,1.89499,189889.00,5.32551,115100,52,-665.0000,-78.0000,-4052.0000
1752796744.152,1765.347,0.28938,1.89744,189889.00,5.26621,115168,52,-674.0000,-87.0000,-4030.0000
1752796744.296,1765.491,0.28877,1.89744,188154.00,5.31477,115269,52,-661.0000,-81.0000,-4037.0000
1752796744.441,1765.636,0.28938,1.89621,188083.00,5.31679,115279,52,-670.0000,-82.0000,-4028.0000
1752796744.544,1765.739,0.29060,1.89744,187395.00,5.33630,115292,52,-670.0000,-84.0000,-4041.0000
1752796744.692,1765.887,0.29182,1.89744,188226.00,5.31275,115249,52,-675.0000,-80.0000,-4048.0000
1752796744.880,1766.075,0.28999,1.89805,188369.00,5.30872,115178,52,-674.0000,-79.0000,-4029.0000
1752796745.000,1766.195,0.29060,1.89683,187775.00,5.32551,115142,52,-670.0000,-70.0000,-4038.0000
1752796745.121,1766.316,0.29121,1.89683,188749.00,5.29803,115217,52,-671.0000,-78.0000,-4045.0000
1752796745.229,1766.424,0.29182,1.89560,188821.00,5.29601,115251,52,-682.0000,-93.0000,-4039.0000
1752796745.357,1766.552,0.29182,1.89744,189798.00,5.26875,115319,52,-663.0000,-79.0000,-4045.0000
1752796745.466,1766.661,0.29243,1.89683,188441.00,5.30670,115325,52,-668.0000,-74.0000,-4033.0000
1752796745.614,1766.809,0.29121,1.89560,189870.00,5.26675,115411,52,-677.0000,-85.0000,-4047.0000
1752796745.731,1766.926,0.29243,1.89621,189726.00,5.27076,115252,52,-672.0000,-81.0000,-4047.0000
1752796745.915,1767.110,0.29304,1.89560,189417.00,5.27934,115247,52,-671.0000,-87.0000,-4038.0000
1752796746.066,1767.261,0.29304,1.89438,189798.00,5.26875,115223,52,-673.0000,-87.0000,-4030.0000
1752796746.199,1767.394,0.29304,1.89560,189489.00,5.27733,115266,52,-678.0000,-81.0000,-4031.0000
1752796746.317,1767.512,0.29243,1.89560,190487.00,5.24970,115230,52,-674.0000,-92.0000,-4032.0000
1752796746.435,1767.630,0.29243,1.89499,190468.00,5.25020,115287,52,-667.0000,-89.0000,-4045.0000
1752796746.568,1767.763,0.29304,1.89377,190323.00,5.25420,115237,52,-675.0000,-84.0000,-4044.0000
1752796746.683,1767.878,0.29365,1.89377,191304.00,5.22727,115374,52,-669.0000,-80.0000,-4044.0000
1752796746.820,1768.015,0.29304,1.89377,191377.00,5.22528,115388,52,-684.0000,-76.0000,-4048.0000
1752796746.929,1768.124,0.29304,1.89255,191304.00,5.22727,115250,52,-657.0000,-77.0000,-4030.0000
1752796747.048,1768.243,0.29365,1.89316,191450.00,5.22328,115249,52,-665.0000,-100.0000,-4042.0000
1752796747.182,1768.377,0.29304,1.89194,191832.00,5.25420,115253,52,-673.0000,-80.0000,-4039.0000
1752796747.299,1768.494,0.29365,1.89438,191832.00,5.21289,115217,52,-661.0000,-84.0000,-4041.0000
1752796747.446,1768.641,0.29365,1.89438,190922.00,5.23771,115238,52,-671.0000,-77.0000,-4036.0000
1752796747.614,1768.809,0.29365,1.89377,191377.00,5.21090,115252,52,-665.0000,-81.0000,-4035.0000
1752796747.804,1768.999,0.29426,1.89255,191450.00,5.22528,115279,52,-677.0000,-78.0000,-4046.0000
1752796747.920,1769.115,0.29426,1.89194,191450.00,5.22328,115361,52,-665.0000,-82.0000,-4046.0000
1752796748.056,1769.251,0.29365,1.89255,192360.00,5.19857,115383,52,-672.0000,-75.0000,-4046.0000
1752796748.203,1769.398,0.29487,1.89194,191978.00,5.20891,115245,52,-680.0000,-77.0000,-4038.0000
1752796748.353,1769.548,0.29487,1.89255,192507.00,5.19460,115180,52,-672.0000,-83.0000,-4048.0000
1752796748.481,1769.676,0.29548,1.89194,192816.00,5.18629,115198,52,-671.0000,-90.0000,-4035.0000
1752796748.599,1769.794,0.29609,1.89133,192654.00,5.19063,115261,52,-670.0000,-75.0000,-4031.0000
1752796748.760,1769.955,0.29548,1.89133,193420.00,5.16812,115250,52,-671.0000,-86.0000,-4043.0000
1752796748.873,1770.068,0.29609,1.89194,193420.00,5.17009,115304,52,-674.0000,-77.0000,-4028.0000
1752796748.986,1770.181,0.29853,1.89255,192889.00,5.18430,115347,52,-679.0000,-69.0000,-4029.0000
1752796749.107,1770.302,0.29487,1.89072,193494.00,5.16812,115364,52,-682.0000,-85.0000,-4035.0000
1752796749.313,1770.508,0.29609,1.89499,192963.00,5.16812,115233,52,-670.0000,-93.0000,-4045.0000
1752796749.516,1770.711,0.29548,1.89194,193876.00,5.18232,115230,52,-674.0000,-77.0000,-4052.0000
1752796749.624,1770.819,0.29670,1.89072,193876.00,5.15791,115257,52,-660.0000,-84.0000,-4042.0000
1752796749.747,1770.942,0.29731,1.89011,194025.00,5.15397,115282,52,-683.0000,-94.0000,-4047.0000
1752796749.855,1771.050,0.29853,1.89011,193951.00,5.15594,115309,52,-675.0000,-82.0000,-4036.0000
1752796749.951,1771.146,0.29731,1.89011,193568.00,5.16614,115328,52,-660.0000,-95.0000,-4033.0000
1752796750.092,1771.287,0.29792,1.89011,194482.00,5.14184,115403,52,-675.0000,-82.0000,-4051.0000
1752796750.192,1771.387,0.29670,1.89011,194025.00,5.15397,115427,52,-668.0000,-83.0000,-4034.0000
1752796750.305,1771.500,0.29731,1.89072,194482.00,5.14184,115467,52,-672.0000,-87.0000,-4034.0000
1752796750.451,1771.646,0.29792,1.89072,193111.00,5.17836,115326,52,-679.0000,-84.0000,-4047.0000
1752796750.564,1771.759,0.29792,1.88950,194174.00,5.15002,115290,52,-692.0000,-90.0000,-4032.0000
1752796750.663,1771.858,0.29792,1.89377,194174.00,5.15002,115288,52,-676.0000,-84.0000,-4040.0000
1752796750.777,1771.972,0.29792,1.88950,195090.00,5.21132,115272,52,-668.0000,-87.0000,-4051.0000
1752796750.888,1772.083,0.29731,1.88767,195090.00,5.12584,115285,52,-665.0000,-85.0000,-4035.0000
1752796751.018,1772.213,0.29976,1.88889,195015.00,5.12780,115351,52,-666.0000,-73.0000,-4042.0000
1752796751.168,1772.363,0.29915,1.88950,195774.00,5.10793,115387,52,-662.0000,-61.0000,-4040.0000
1752796751.284,1772.479,0.29792,1.89072,194706.00,5.13593,115450,52,-662.0000,-61.0000,-4040.0000
1752796751.399,1772.594,0.29792,1.88828,194174.00,5.15002,115306,52,-678.0000,-69.0000,-4038.0000
1752796751.487,1772.682,0.29915,1.89011,196007.00,5.10184,115301,52,-680.0000,-89.0000,-4033.0000
1752796751.613,1772.808,0.29853,1.88828,194781.00,5.13396,115243,52,-668.0000,-82.0000,-4042.0000
1752796751.723,1772.918,0.29915,1.88828,196083.00,5.09988,115240,52,-691.0000,-71.0000,-4051.0000
1752796751.876,1773.071,0.29792,1.88828,196007.00,5.09792,115208,52,-669.0000,-77.0000,-4038.0000
1752796751.968,1773.163,0.29853,1.88767,196007.00,5.10184,115256,52,-664.0000,-79.0000,-4029.0000
1752796752.099,1773.294,0.29976,1.88767,196618.00,5.15427,115295,52,-671.0000,-87.0000,-4047.0000
1752796752.225,1773.420,0.30037,1.88828,195389.00,5.08600,115313,52,-674.0000,-68.0000,-4047.0000
1752796752.325,1773.520,0.29915,1.88706,195389.00,5.11797,115336,52,-685.0000,-74.0000,-4040.0000
1752796752.484,1773.679,0.29915,1.88706,196083.00,5.06036,115354,52,-664.0000,-88.0000,-4053.0000
1752796752.569,1773.764,0.29915,1.88706,196083.00,5.09988,115400,52,-667.0000,-93.0000,-4034.0000
1752796752.686,1773.881,0.29976,1.88706,196309.00,5.09401,115226,52,-685.0000,-84.0000,-4041.0000
1752796752.802,1773.997,0.29915,1.88828,197153.00,5.07218,115187,52,-667.0000,-79.0000,-4038.0000
1752796752.993,1774.188,0.30037,1.88706,196158.00,5.09792,115215,52,-673.0000,-82.0000,-4039.0000
1752796753.100,1774.295,0.29976,1.88706,197229.00,5.07023,115223,52,-672.0000,-91.0000,-4041.0000
1752796753.222,1774.417,0.30098,1.88523,197153.00,5.07218,115223,52,-662.0000,-93.0000,-4034.0000
1752796753.337,1774.532,0.30037,1.88706,198689.00,5.03297,115315,52,-668.0000,-88.0000,-4036.0000
1752796753.483,1774.678,0.30159,1.88584,198228.00,5.04469,115336,52,-666.0000,-84.0000,-4047.0000
1752796753.593,1774.788,0.30098,1.88523,198689.00,5.05646,115369,52,-676.0000,-90.0000,-4045.0000
1752796753.721,1774.916,0.30220,1.88523,198689.00,5.03297,115332,52,-677.0000,-82.0000,-4031.0000
1752796753.831,1775.026,0.30281,1.88645,198843.00,5.02909,115242,52,-679.0000,-88.0000,-4034.0000
1752796753.958,1775.153,0.30159,1.88462,197995.00,5.05062,115192,52,-665.0000,-79.0000,-4045.0000
1752796754.150,1775.345,0.30220,1.88462,198843.00,5.02909,115238,52,-670.0000,-71.0000,-4040.0000
1752796754.279,1775.474,0.30281,1.88462,199305.00,5.01742,115215,52,-662.0000,-97.0000,-4036.0000
1752796754.450,1775.645,0.30403,1.88462,198919.00,5.02715,115233,52,-673.0000,-67.0000,-4036.0000
1752796754.568,1775.763,0.30281,1.88278,200309.00,4.99229,115257,52,-668.0000,-99.0000,-4041.0000
1752796754.708,1775.903,0.30220,1.88339,198843.00,5.02909,115308,52,-678.0000,-89.0000,-4049.0000
1752796754.827,1776.022,0.30342,1.88400,200000.00,5.00000,115374,52,-672.0000,-74.0000,-4033.0000
1752796754.961,1776.156,0.30342,1.88400,200463.00,4.98843,115157,52,-670.0000,-76.0000,-4048.0000
1752796755.068,1776.263,0.30464,1.88400,200000.00,5.00000,115119,52,-671.0000,-86.0000,-4034.0000
1752796755.186,1776.381,0.30464,1.88278,200077.00,4.99807,115115,52,-677.0000,-93.0000,-4045.0000
1752796755.302,1776.497,0.30525,1.88217,200541.00,4.98650,115081,52,-673.0000,-89.0000,-4043.0000
1752796755.424,1776.619,0.30464,1.87973,200541.00,4.98650,115063,52,-672.0000,-84.0000,-4051.0000
1752796755.594,1776.789,0.30464,1.88217,201161.00,4.97113,115080,52,-674.0000,-59.0000,-4030.0000
1752796755.741,1776.936,0.30464,1.88339,200232.00,4.99420,115108,52,-669.0000,-72.0000,-4026.0000
1752796755.860,1777.055,0.30525,1.88217,200619.00,4.98457,115162,52,-681.0000,-71.0000,-4024.0000
1752796755.999,1777.194,0.30525,1.88584,202014.00,4.95015,115184,52,-666.0000,-96.0000,-4040.0000
1752796756.104,1777.299,0.30525,1.88217,201548.00,4.95966,115166,52,-672.0000,-81.0000,-4031.0000
1752796756.194,1777.389,0.30525,1.88217,201548.00,4.96158,115016,52,-668.0000,-84.0000,-4054.0000
1752796756.330,1777.525,0.30525,1.88462,201626.00,4.95966,114969,52,-676.0000,-66.0000,-4037.0000
1752796756.439,1777.634,0.30464,1.88034,202636.00,4.93494,114919,52,-681.0000,-92.0000,-4043.0000
1752796756.576,1777.771,0.30464,1.88339,202014.00,4.95015,114923,52,-670.0000,-79.0000,-4045.0000
1752796756.777,1777.972,0.30708,1.88156,202479.00,4.93877,114947,52,-677.0000,-68.0000,-4041.0000
1752796756.870,1778.065,0.30647,1.88217,203879.00,4.90487,114985,52,-676.0000,-78.0000,-4044.0000
1752796757.006,1778.201,0.30708,1.88034,201704.00,4.95774,115006,52,-675.0000,-86.0000,-4043.0000
1752796757.149,1778.344,0.30769,1.88156,202636.00,4.93494,115093,52,-671.0000,-100.0000,-4055.0000
1752796757.266,1778.461,0.30769,1.88034,202170.00,4.94632,115139,52,-666.0000,-99.0000,-4051.0000
1752796757.397,1778.592,0.30647,1.87851,203260.00,4.91979,114921,52,-680.0000,-70.0000,-4033.0000
1752796757.518,1778.713,0.30708,1.87973,204504.00,4.88986,114832,52,-664.0000,-79.0000,-4050.0000
1752796757.643,1778.838,0.30708,1.88156,203649.00,4.91041,114804,52,-660.0000,-75.0000,-4039.0000
1752796757.796,1778.991,0.30769,1.87973,203728.00,4.90850,114873,52,-674.0000,-78.0000,-4047.0000
1752796757.886,1779.081,0.30769,1.87912,205212.00,4.87301,114919,52,-670.0000,-88.0000,-4032.0000
1752796758.037,1779.232,0.30769,1.87973,204195.00,4.89726,114911,52,-661.0000,-90.0000,-4045.0000
1752796758.191,1779.386,0.30769,1.88034,203728.00,4.90850,114992,52,-679.0000,-78.0000,-4051.0000
1752796758.282,1779.477,0.31013,1.87973,204354.00,4.89345,115004,52,-679.0000,-78.0000,-4051.0000
1752796758.414,1779.609,0.30769,1.87973,203728.00,4.90088,114955,52,-678.0000,-76.0000,-4037.0000
1752796758.544,1779.739,0.30769,1.87973,203807.00,4.90850,114849,52,-669.0000,-79.0000,-4046.0000
1752796758.666,1779.861,0.30891,1.87607,203807.00,4.90660,114779,52,-675.0000,-76.0000,-4031.0000
1752796758.792,1779.987,0.30769,1.87851,204354.00,4.91979,114745,52,-667.0000,-98.0000,-4038.0000
1752796758.956,1780.151,0.30830,1.87912,204354.00,4.89345,114773,52,-688.0000,-82.0000,-4043.0000
1752796759.061,1780.256,0.30891,1.87851,202951.00,4.92729,114762,52,-672.0000,-72.0000,-4047.0000
1752796759.168,1780.363,0.30830,1.87912,204823.00,4.88226,114761,52,-671.0000,-86.0000,-4032.0000
1752796759.302,1780.497,0.31197,1.87790,205291.00,4.87111,114889,52,-676.0000,-85.0000,-4036.0000
1752796759.403,1780.598,0.30830,1.87851,205692.00,4.86164,114947,52,-676.0000,-85.0000,-4036.0000
1752796759.530,1780.725,0.30891,1.87851,204743.00,4.88416,114973,52,-666.0000,-85.0000,-4034.0000
1752796759.704,1780.899,0.30830,1.87912,204354.00,4.89345,114841,52,-671.0000,-98.0000,-4041.0000
1752796759.809,1781.004,0.31013,1.87729,205451.00,4.86732,114814,52,-678.0000,-80.0000,-4046.0000
1752796759.952,1781.147,0.31013,1.87729,204743.00,4.88416,114756,52,-668.0000,-89.0000,-4048.0000
1752796760.070,1781.265,0.30830,1.87790,205841.00,4.85812,114778,52,-680.0000,-81.0000,-4028.0000
1752796760.222,1781.417,0.30891,1.87729,205921.00,4.85622,114816,52,-649.0000,-100.0000,-4044.0000
1752796760.341,1781.536,0.31074,1.87790,206001.00,4.85433,114848,52,-653.0000,-83.0000,-4053.0000
1752796760.467,1781.662,0.30952,1.87607,205371.00,4.86922,114898,52,-679.0000,-82.0000,-4050.0000
1752796760.594,1781.789,0.30952,1.87729,205451.00,4.86732,114965,52,-670.0000,-92.0000,-4050.0000
1752796760.783,1781.978,0.31197,1.87790,205611.00,4.86353,114916,52,-673.0000,-89.0000,-4045.0000
1752796760.877,1782.072,0.31013,1.87668,205921.00,4.85622,114783,52,-673.0000,-89.0000,-4045.0000
1752796761.030,1782.225,0.31074,1.87790,206391.00,4.84516,114739,52,-677.0000,-58.0000,-4034.0000
1752796761.121,1782.316,0.30952,1.87668,204672.00,4.88584,114731,52,-664.0000,-63.0000,-4020.0000
1752796761.257,1782.452,0.31074,1.87607,205611.00,4.86353,114747,52,-667.0000,-75.0000,-4047.0000
1752796761.399,1782.594,0.31136,1.87546,206471.00,4.84328,114714,52,-678.0000,-76.0000,-4037.0000
1752796761.521,1782.716,0.31319,1.87607,206632.00,4.83950,114783,52,-671.0000,-84.0000,-4049.0000
1752796761.624,1782.819,0.31197,1.87546,207103.00,4.82850,114815,52,-671.0000,-84.0000,-4031.0000
1752796761.793,1782.988,0.31197,1.87546,207575.00,4.81753,114910,52,-672.0000,-79.0000,-4046.0000
1752796761.887,1783.082,0.31074,1.87668,207103.00,4.82850,114759,52,-666.0000,-81.0000,-4044.0000
1752796761.961,1783.156,0.31136,1.87607,206471.00,4.84328,114697,52,-666.0000,-81.0000,-4044.0000
1752796762.128,1783.323,0.31136,1.87668,209546.00,4.83038,114702,52,-669.0000,-81.0000,-4033.0000
1752796762.257,1783.452,0.31258,1.87363,209546.00,4.77222,114657,52,-678.0000,-96.0000,-4036.0000
1752796762.386,1783.581,0.31258,1.87424,208682.00,4.79198,114709,52,-677.0000,-70.0000,-4042.0000
1752796762.582,1783.777,0.31319,1.87485,207494.00,4.81941,114762,52,-671.0000,-92.0000,-4046.0000
1752796762.704,1783.899,0.31197,1.87607,207575.00,4.81753,114887,52,-679.0000,-97.0000,-4036.0000
1752796762.790,1783.985,0.31136,1.87607,207103.00,4.82850,114819,52,-679.0000,-97.0000,-4036.0000
1752796762.937,1784.132,0.31197,1.87607,207023.00,4.83038,114695,52,-678.0000,-83.0000,-4040.0000
1752796763.086,1784.281,0.31136,1.87302,207494.00,4.81941,114560,52,-683.0000,-85.0000,-4041.0000
1752796763.256,1784.451,0.31197,1.87607,208519.00,4.81753,114423,52,-670.0000,-95.0000,-4039.0000
1752796763.365,1784.560,0.31380,1.87424,208519.00,4.79573,114293,52,-670.0000,-87.0000,-4040.0000
1752796763.464,1784.659,0.31136,1.87729,208763.00,4.79010,113407,52,-661.0000,-87.0000,-4047.0000
1752796763.726,1784.921,0.31136,1.87668,206081.00,4.85244,113549,52,-654.0000,-80.0000,-4037.0000
1752796763.836,1785.031,0.31013,1.87668,206310.00,4.84705,113628,52,-662.0000,-95.0000,-4047.0000
1752796763.957,1785.152,0.31136,1.87607,206391.00,4.84516,113821,52,-677.0000,-83.0000,-4036.0000
1752796764.076,1785.271,0.31136,1.87546,207023.00,4.83038,114108,52,-658.0000,-99.0000,-4038.0000
1752796764.337,1785.532,0.31074,1.87668,206471.00,4.79573,114177,52,-670.0000,-102.0000,-4048.0000
1752796764.431,1785.626,0.31319,1.87607,206471.00,4.84328,114004,52,-673.0000,-94.0000,-4050.0000
1752796764.562,1785.757,0.31197,1.87668,207265.00,4.82473,114226,52,-664.0000,-80.0000,-4042.0000
1752796764.694,1785.889,0.31136,1.87546,206632.00,4.83950,114025,52,-675.0000,-79.0000,-4033.0000
1752796764.800,1785.995,0.31197,1.87485,208209.00,4.80285,113959,52,-667.0000,-88.0000,-4024.0000
1752796764.997,1786.192,0.31197,1.87546,206391.00,4.83038,113511,52,-688.0000,-79.0000,-3978.0000
1752796765.091,1786.286,0.30830,1.87790,206391.00,4.84516,112803,52,-710.0000,-149.0000,-4053.0000
1752796765.243,1786.438,0.31013,1.87729,205212.00,4.87301,112329,52,-659.0000,-92.0000,-4050.0000
1752796765.406,1786.601,0.31563,1.87241,209874.00,4.76475,113954,52,-686.0000,-76.0000,-4048.0000
1752796765.590,1786.785,0.31258,1.87729,209628.00,4.77035,114263,52,-668.0000,-80.0000,-4053.0000
1752796765.704,1786.899,0.31197,1.87424,206242.00,4.84866,113999,52,-673.0000,-95.0000,-4044.0000
1752796765.834,1787.029,0.31319,1.87363,208519.00,4.79573,114047,52,-669.0000,-87.0000,-4035.0000
1752796766.103,1787.298,0.31441,1.87424,208372.00,4.78676,114172,52,-662.0000,-103.0000,-4041.0000
1752796766.290,1787.485,0.31380,1.87485,208372.00,4.79910,113809,52,-664.0000,-93.0000,-4039.0000
1752796766.388,1787.583,0.31441,1.87363,208290.00,4.80098,113338,52,-677.0000,-83.0000,-4048.0000
1752796766.532,1787.727,0.31563,1.87302,209318.00,4.77740,113854,52,-676.0000,-91.0000,-4048.0000
1752796766.666,1787.861,0.31258,1.87363,209710.00,4.76848,113757,52,-670.0000,-99.0000,-4029.0000
1752796766.800,1787.995,0.31319,1.87485,209792.00,4.76662,113237,52,-666.0000,-87.0000,-4027.0000
1752796766.955,1788.150,0.31319,1.87302,208682.00,4.79198,112865,52,-679.0000,-99.0000,-4033.0000
1752796767.106,1788.301,0.31319,1.87546,207737.00,4.80473,113026,52,-661.0000,-101.0000,-4044.0000
1752796767.226,1788.421,0.31380,1.87485,207737.00,4.81377,113863,52,-657.0000,-75.0000,-4048.0000
1752796767.384,1788.579,0.31197,1.87546,207494.00,4.81941,112057,52,-672.0000,-75.0000,-4037.0000
1752796767.481,1788.676,0.31136,1.87546,206942.00,4.83226,111825,52,-666.0000,-94.0000,-4043.0000
1752796767.659,1788.854,0.31136,1.87668,208046.00,4.81753,111831,52,-668.0000,-91.0000,-4039.0000
1752796767.754,1788.949,0.31258,1.87973,208046.00,4.80661,111785,52,-667.0000,-89.0000,-4044.0000
1752796767.891,1789.086,0.31197,1.87546,206471.00,4.82661,111654,52,-675.0000,-81.0000,-4045.0000
1752796767.981,1789.176,0.31197,1.87546,206471.00,4.84328,111727,52,-669.0000,-90.0000,-4044.0000
1752796768.118,1789.313,0.31319,1.87607,207103.00,4.81189,111906,52,-660.0000,-90.0000,-4046.0000
1752796768.238,1789.433,0.31136,1.87485,207103.00,4.82850,111840,52,-664.0000,-87.0000,-4051.0000
1752796768.376,1789.571,0.31074,1.87546,207023.00,4.80473,111905,52,-658.0000,-91.0000,-4044.0000
1752796768.476,1789.671,0.31136,1.87607,207023.00,4.83038,111834,52,-670.0000,-90.0000,-4034.0000
1752796768.615,1789.810,0.31258,1.87485,206942.00,4.83226,112022,52,-670.0000,-95.0000,-4042.0000
1752796768.718,1789.913,0.31197,1.87546,207965.00,4.80849,112292,52,-675.0000,-103.0000,-4039.0000
1752796768.881,1790.076,0.31136,1.87668,208046.00,4.80661,112281,52,-677.0000,-83.0000,-4043.0000
1752796769.019,1790.214,0.31136,1.87607,209464.00,4.77408,112310,52,-687.0000,-74.0000,-4040.0000
1752796769.176,1790.371,0.31258,1.87424,208046.00,4.80661,112539,52,-668.0000,-98.0000,-4045.0000
1752796769.310,1790.505,0.31319,1.87424,208682.00,4.80285,112625,52,-675.0000,-89.0000,-4044.0000
1752796769.414,1790.609,0.31319,1.87363,208682.00,4.79198,112276,52,-675.0000,-99.0000,-4050.0000
1752796769.550,1790.745,0.31197,1.87485,210493.00,4.75074,112237,52,-666.0000,-83.0000,-4032.0000
1752796769.661,1790.856,0.31197,1.87546,207575.00,4.81753,112239,52,-665.0000,-90.0000,-4039.0000
1752796769.794,1790.989,0.31258,1.87912,208209.00,4.80285,112442,52,-678.0000,-94.0000,-4047.0000
1752796769.889,1791.084,0.31197,1.87485,208763.00,4.79010,112491,52,-672.0000,-100.0000,-4039.0000
1752796770.031,1791.226,0.31258,1.87546,208128.00,4.80473,112454,52,-664.0000,-84.0000,-4041.0000
1752796770.151,1791.346,0.31258,1.87424,208600.00,4.79385,112496,52,-669.0000,-89.0000,-4041.0000
1752796770.265,1791.460,0.31197,1.87485,208682.00,4.79198,112569,52,-670.0000,-94.0000,-4033.0000
1752796770.433,1791.628,0.31197,1.87485,207656.00,4.81565,112830,52,-663.0000,-99.0000,-4035.0000
1752796770.589,1791.784,0.31258,1.87485,208209.00,4.80285,112688,52,-672.0000,-103.0000,-4050.0000
1752796770.722,1791.917,0.31319,1.87546,209400.00,4.77553,112450,52,-669.0000,-70.0000,-4035.0000
