timestamp,elapsed_seconds,io2,io3, resistance,eda,ir,bpm,accel_x,accel_y,accel_z
1752795466.127,487.322,0.60806,1.57509,647252.00,1.54499,123449,42,-842.0000,25.0000,-4000.0000
1752795466.262,487.457,0.60806,1.57570,643325.00,1.55442,123492,42,-861.0000,26.0000,-4009.0000
1752795466.386,487.581,0.60745,1.57509,648480.00,1.54207,123521,42,-856.0000,49.0000,-4015.0000
1752795466.540,487.735,0.60806,1.57570,646620.00,1.54650,123567,42,-851.0000,45.0000,-4009.0000
1752795466.708,487.903,0.60867,1.57509,647252.00,1.54499,123400,42,-864.0000,40.0000,-3993.0000
1752795466.857,488.052,0.60928,1.57448,642515.00,1.55638,123376,42,-863.0000,47.0000,-3992.0000
1752795467.004,488.199,0.60806,1.57570,644766.00,1.55095,123343,42,-859.0000,56.0000,-4001.0000
1752795467.166,488.361,0.60928,1.57326,646212.00,1.54748,123331,42,-857.0000,34.0000,-4003.0000
1752795467.343,488.538,0.60928,1.57448,647252.00,1.54499,123411,42,-868.0000,29.0000,-4010.0000
1752795467.481,488.676,0.60928,1.57509,647252.00,1.54499,123485,42,-860.0000,32.0000,-4010.0000
1752795467.620,488.815,0.60989,1.57204,646620.00,1.54650,123547,42,-858.0000,44.0000,-4002.0000
1752795467.752,488.947,0.60989,1.57448,650570.00,1.53711,123349,42,-846.0000,40.0000,-4018.0000
1752795467.897,489.092,0.61050,1.57326,650570.00,1.53711,123331,42,-854.0000,52.0000,-4014.0000
1752795468.126,489.321,0.61050,1.57204,649114.00,1.53809,123324,42,-851.0000,35.0000,-4003.0000
1752795468.241,489.436,0.60989,1.57326,649114.00,1.54056,123314,42,-861.0000,40.0000,-4003.0000
1752795468.332,489.527,0.61050,1.57326,649936.00,1.53861,123375,42,-865.0000,29.0000,-4005.0000
1752795468.456,489.651,0.61111,1.57326,650570.00,1.53711,123436,42,-855.0000,28.0000,-3987.0000
1752795468.614,489.809,0.61050,1.57204,654545.00,1.52778,123472,42,-864.0000,39.0000,-4005.0000
1752795468.758,489.953,0.61111,1.57326,654129.00,1.52778,123530,42,-849.0000,49.0000,-3999.0000
1752795468.904,490.099,0.61050,1.57326,653909.00,1.52875,123281,42,-850.0000,29.0000,-4000.0000
1752795469.046,490.241,0.61172,1.56899,653909.00,1.52926,123218,42,-850.0000,51.0000,-4013.0000
1752795469.183,490.378,0.61111,1.57265,656433.00,1.52338,123249,42,-854.0000,38.0000,-3998.0000
1752795469.333,490.528,0.61172,1.57143,655378.00,1.52584,123252,42,-867.0000,38.0000,-3990.0000
1752795469.469,490.664,0.61172,1.57143,656433.00,1.52338,123278,42,-861.0000,31.0000,-4007.0000
1752795469.590,490.785,0.61233,1.57448,653909.00,1.52926,123288,42,-848.0000,38.0000,-3999.0000
1752795469.766,490.961,0.61172,1.56777,657270.00,1.52144,123336,42,-858.0000,37.0000,-4001.0000
1752795469.894,491.089,0.61355,1.57082,657488.00,1.52094,123408,42,-870.0000,27.0000,-4004.0000
1752795470.021,491.216,0.61294,1.57387,657270.00,1.52144,123386,42,-856.0000,41.0000,-4008.0000
1752795470.154,491.349,0.61233,1.57143,660025.00,1.51509,123085,42,-878.0000,30.0000,-3991.0000
1752795470.282,491.477,0.61233,1.56960,658966.00,1.51753,123089,42,-854.0000,40.0000,-3995.0000
1752795470.393,491.588,0.61355,1.56960,659386.00,1.51850,123052,42,-860.0000,34.0000,-4009.0000
1752795470.531,491.726,0.61416,1.57082,657689.00,1.51656,123063,42,-865.0000,43.0000,-4003.0000
1752795470.651,491.846,0.61355,1.56838,660869.00,1.52047,123088,42,-862.0000,37.0000,-3995.0000
1752795470.767,491.962,0.61477,1.56960,660869.00,1.51316,123128,42,-849.0000,32.0000,-4000.0000
1752795470.898,492.093,0.61355,1.56960,659386.00,1.51656,123173,42,-869.0000,45.0000,-3983.0000
1752795471.060,492.255,0.61477,1.56899,659386.00,1.51656,123183,42,-868.0000,32.0000,-3999.0000
1752795471.250,492.445,0.61477,1.57021,660652.00,1.51413,122832,42,-853.0000,28.0000,-4008.0000
1752795471.388,492.583,0.61416,1.56838,660652.00,1.51365,122796,42,-852.0000,37.0000,-4007.0000
1752795471.524,492.719,0.61477,1.56654,661292.00,1.51219,122735,42,-851.0000,39.0000,-3998.0000
1752795471.691,492.886,0.61661,1.56593,667910.00,1.50251,122754,42,-857.0000,33.0000,-3994.0000
1752795471.819,493.014,0.61294,1.57082,667910.00,1.49721,122772,42,-853.0000,31.0000,-4007.0000
1752795472.002,493.197,0.61355,1.57021,657689.00,1.52241,122791,42,-853.0000,36.0000,-4001.0000
1752795472.123,493.318,0.61355,1.57082,657689.00,1.52047,122831,42,-854.0000,46.0000,-4010.0000
1752795472.302,493.497,0.61294,1.56899,659808.00,1.51559,122527,42,-843.0000,42.0000,-4012.0000
1752795472.460,493.655,0.61477,1.57082,653664.00,1.52984,122459,42,-863.0000,31.0000,-4002.0000
1752795472.620,493.815,0.61477,1.57082,657908.00,1.51997,122386,42,-839.0000,26.0000,-4005.0000
1752795472.770,493.965,0.61355,1.57021,660025.00,1.51509,122410,42,-864.0000,34.0000,-4015.0000
1752795472.912,494.107,0.61355,1.56899,659386.00,1.51656,122442,42,-863.0000,41.0000,-4012.0000
1752795473.069,494.264,0.61355,1.56960,659808.00,1.51559,122478,42,-852.0000,47.0000,-4007.0000
1752795473.137,494.332,0.61477,1.56777,659808.00,1.51559,122501,42,-849.0000,40.0000,-4013.0000
1752795473.264,494.459,0.61477,1.56899,663420.00,1.50734,122448,42,-855.0000,28.0000,-4002.0000
1752795473.400,494.595,0.61538,1.56838,661292.00,1.51219,122117,42,-842.0000,47.0000,-4013.0000
1752795473.543,494.738,0.61538,1.56838,662780.00,1.50880,122100,42,-848.0000,33.0000,-4000.0000
1752795473.684,494.879,0.61661,1.56716,661292.00,1.51219,122070,42,-859.0000,31.0000,-4013.0000
1752795473.810,495.005,0.61661,1.56777,665767.00,1.50203,122108,42,-856.0000,23.0000,-3998.0000
1752795473.941,495.136,0.61538,1.56838,664698.00,1.50444,122129,42,-846.0000,32.0000,-3993.0000
1752795474.104,495.299,0.61661,1.56654,666409.00,1.50058,122354,42,-857.0000,31.0000,-4002.0000
1752795474.267,495.462,0.61722,1.56654,666409.00,1.49865,122057,42,-850.0000,35.0000,-3994.0000
1752795474.417,495.612,0.61844,1.56532,666409.00,1.50058,121914,42,-860.0000,37.0000,-4000.0000
1752795474.556,495.751,0.61722,1.56654,667480.00,1.49817,121829,42,-841.0000,38.0000,-4007.0000
1752795474.682,495.877,0.61661,1.56532,667266.00,1.49865,121808,42,-845.0000,28.0000,-4008.0000
1752795474.834,496.029,0.61844,1.56532,668983.00,1.49481,121847,42,-864.0000,39.0000,-3999.0000
1752795475.012,496.207,0.61783,1.56654,668339.00,1.49624,121892,42,-862.0000,40.0000,-4003.0000
1752795475.184,496.379,0.61844,1.56654,670489.00,1.49913,121972,42,-843.0000,42.0000,-4022.0000
1752795475.315,496.510,0.61844,1.56593,670489.00,1.49145,122060,42,-843.0000,34.0000,-4020.0000
1752795475.390,496.585,0.61783,1.56532,672868.00,1.48617,121948,42,-843.0000,34.0000,-4020.0000
1752795475.595,496.790,0.61844,1.56471,665337.00,1.49288,121660,42,-854.0000,39.0000,-4034.0000
1752795475.732,496.927,0.61844,1.56532,665337.00,1.50300,121637,42,-858.0000,42.0000,-4006.0000
1752795475.897,497.092,0.61844,1.56593,672868.00,1.48617,121621,42,-853.0000,42.0000,-4009.0000
1752795476.100,497.295,0.61966,1.56593,672222.00,1.48760,121681,42,-851.0000,38.0000,-3992.0000
1752795476.218,497.413,0.61905,1.56410,673303.00,1.48521,121726,42,-852.0000,36.0000,-4005.0000
1752795476.334,497.529,0.61966,1.56349,672868.00,1.48617,121836,42,-856.0000,29.0000,-4013.0000
1752795476.496,497.691,0.62027,1.56349,674385.00,1.48283,121928,42,-851.0000,41.0000,-4001.0000
1752795476.638,497.833,0.61966,1.56349,670922.00,1.49049,122044,42,-854.0000,35.0000,-4013.0000
1752795476.822,498.017,0.62088,1.56349,674174.00,1.48329,121881,42,-853.0000,37.0000,-4005.0000
1752795476.972,498.167,0.62027,1.56349,676344.00,1.47854,121772,42,-858.0000,19.0000,-3999.0000
1752795477.105,498.300,0.62027,1.56166,674822.00,1.48187,121762,42,-863.0000,49.0000,-4012.0000
1752795477.248,498.443,0.62088,1.56166,678080.00,1.47475,121848,42,-852.0000,46.0000,-4014.0000
1752795477.334,498.529,0.62271,1.56288,677662.00,1.47379,121954,42,-845.0000,36.0000,-4002.0000
1752795477.445,498.640,0.62454,1.56227,677662.00,1.47566,122120,42,-854.0000,41.0000,-4003.0000
1752795477.514,498.709,0.62088,1.56166,680078.00,1.47042,122204,42,-854.0000,41.0000,-4003.0000
1752795477.679,498.874,0.62271,1.56227,678752.00,1.47379,121894,42,-863.0000,41.0000,-4003.0000
1752795477.775,498.970,0.62271,1.56166,678752.00,1.47329,121921,42,-863.0000,41.0000,-4003.0000
1752795477.918,499.113,0.62271,1.56227,679844.00,1.47093,121921,42,-857.0000,35.0000,-3998.0000
1752795478.066,499.261,0.62393,1.56105,681380.00,1.46761,122008,42,-847.0000,42.0000,-4002.0000
1752795478.180,499.375,0.62332,1.55922,681824.00,1.46665,122158,42,-847.0000,42.0000,-4002.0000
1752795478.319,499.514,0.62149,1.56044,684670.00,1.46056,122215,42,-856.0000,47.0000,-4012.0000
1752795478.501,499.696,0.62210,1.56044,682031.00,1.46812,122302,42,-858.0000,39.0000,-4007.0000
1752795478.639,499.834,0.62454,1.55922,682031.00,1.46621,121848,42,-851.0000,28.0000,-3993.0000
1752795478.771,499.966,0.62210,1.55861,685117.00,1.45960,121820,42,-863.0000,41.0000,-3992.0000
1752795478.971,500.166,0.62454,1.55922,685770.00,1.45821,121759,42,-860.0000,44.0000,-4011.0000
1752795479.114,500.309,0.62271,1.55983,684258.00,1.45821,121791,42,-856.0000,31.0000,-4002.0000
1752795479.237,500.432,0.62454,1.55983,684258.00,1.46144,121801,42,-863.0000,54.0000,-4007.0000
1752795479.403,500.598,0.62454,1.55983,686013.00,1.45536,121842,42,-865.0000,38.0000,-4004.0000
1752795479.575,500.770,0.62454,1.55922,687115.00,1.45770,121891,42,-862.0000,36.0000,-3989.0000
1752795479.707,500.902,0.62576,1.55983,685117.00,1.45536,121619,42,-856.0000,52.0000,-4010.0000
1752795479.852,501.047,0.62515,1.55861,685117.00,1.45960,121422,42,-857.0000,40.0000,-4016.0000
1752795480.003,501.198,0.62576,1.55861,687320.00,1.45493,121411,42,-857.0000,27.0000,-3984.0000
1752795480.153,501.348,0.62515,1.55739,690885.00,1.45164,121446,42,-857.0000,35.0000,-4014.0000
1752795480.289,501.484,0.62576,1.55800,690885.00,1.44742,121531,42,-853.0000,46.0000,-3998.0000
1752795480.427,501.622,0.62637,1.55678,688670.00,1.45207,121626,42,-857.0000,44.0000,-4004.0000
1752795480.558,501.753,0.62637,1.55800,691338.00,1.44647,121913,42,-856.0000,40.0000,-3995.0000
1752795480.683,501.878,0.62515,1.55800,689121.00,1.45112,121947,42,-854.0000,40.0000,-3996.0000
1752795480.838,502.033,0.62698,1.55739,688219.00,1.45302,121631,42,-866.0000,31.0000,-4009.0000
1752795481.016,502.211,0.62576,1.55739,688874.00,1.45164,121494,42,-849.0000,44.0000,-4000.0000
1752795481.156,502.351,0.62454,1.55800,690026.00,1.44922,121467,42,-864.0000,32.0000,-4006.0000
1752795481.314,502.509,0.62698,1.55678,687769.00,1.45397,121906,42,-846.0000,53.0000,-4010.0000
1752795481.485,502.680,0.62698,1.55617,694272.00,1.44036,121602,42,-858.0000,38.0000,-4018.0000
1752795481.658,502.853,0.62882,1.55617,694272.00,1.44689,121679,42,-858.0000,36.0000,-4008.0000
1752795481.815,503.010,0.62821,1.55617,694272.00,1.44036,121750,42,-856.0000,43.0000,-4000.0000
1752795481.995,503.190,0.62759,1.55556,694473.00,1.44089,121808,42,-849.0000,41.0000,-4006.0000
1752795482.106,503.301,0.62759,1.55617,694473.00,1.43994,121487,42,-858.0000,39.0000,-4003.0000
1752795482.198,503.393,0.62821,1.55556,694473.00,1.43994,121420,42,-843.0000,38.0000,-4006.0000
1752795482.320,503.515,0.62821,1.55556,694930.00,1.43899,121406,42,-843.0000,38.0000,-4006.0000
1752795482.472,503.667,0.62759,1.55617,694930.00,1.43899,121448,42,-857.0000,36.0000,-4001.0000
1752795482.616,503.811,0.62821,1.55495,693359.00,1.44225,121505,42,-867.0000,37.0000,-3999.0000
1752795482.744,503.939,0.62821,1.55433,696047.00,1.43668,121611,42,-852.0000,39.0000,-4001.0000
1752795482.862,504.057,0.62759,1.55556,697165.00,1.43438,121352,42,-852.0000,50.0000,-4005.0000
1752795483.006,504.201,0.62882,1.55678,694473.00,1.43994,121211,42,-853.0000,16.0000,-4005.0000
1752795483.114,504.309,0.62943,1.55433,695388.00,1.43804,121187,42,-848.0000,43.0000,-3998.0000
1752795483.237,504.432,0.63187,1.55495,698085.00,1.44542,121213,42,-854.0000,33.0000,-3999.0000
1752795483.339,504.534,0.62821,1.55495,698085.00,1.43249,121248,42,-843.0000,32.0000,-3989.0000
1752795483.484,504.679,0.62943,1.55311,697625.00,1.43343,121357,42,-864.0000,33.0000,-3989.0000
1752795483.639,504.834,0.63004,1.55739,702384.00,1.42372,121422,42,-854.0000,37.0000,-3999.0000
1752795483.777,504.972,0.63126,1.55372,698745.00,1.43114,121501,42,-857.0000,35.0000,-4025.0000
1752795483.946,505.141,0.62943,1.55311,700595.00,1.42736,121225,42,-865.0000,39.0000,-4018.0000
1752795484.077,505.272,0.62943,1.55189,700330.00,1.42790,121114,42,-858.0000,30.0000,-4011.0000
1752795484.198,505.393,0.63065,1.55372,702581.00,1.42332,121022,42,-853.0000,30.0000,-3991.0000
1752795484.327,505.522,0.63126,1.55311,700132.00,1.42830,121535,42,-850.0000,41.0000,-4012.0000
1752795484.453,505.648,0.63065,1.55189,705577.00,1.41728,121230,42,-854.0000,27.0000,-3993.0000
1752795484.585,505.780,0.63004,1.55006,703512.00,1.42144,121333,42,-852.0000,32.0000,-4019.0000
1752795484.741,505.936,0.63126,1.55250,706436.00,1.41556,121404,42,-863.0000,28.0000,-4002.0000
1752795484.844,506.039,0.63431,1.55067,705577.00,1.41728,121573,42,-865.0000,37.0000,-4019.0000
1752795484.969,506.164,0.63370,1.55006,709260.00,1.41124,121225,42,-844.0000,42.0000,-4019.0000
1752795485.074,506.269,0.63309,1.54945,709260.00,1.40992,121064,42,-849.0000,32.0000,-4006.0000
1752795485.175,506.370,0.63370,1.54701,709926.00,1.40860,121133,42,-852.0000,33.0000,-4009.0000
1752795485.328,506.523,0.63431,1.55006,709733.00,1.40898,121212,42,-855.0000,31.0000,-4008.0000
1752795485.484,506.679,0.63370,1.54945,710400.00,1.40860,121307,42,-849.0000,39.0000,-4006.0000
1752795485.691,506.886,0.63370,1.54823,710400.00,1.40446,121459,42,-854.0000,45.0000,-4001.0000
1752795485.806,507.001,0.63553,1.55006,712016.00,1.40446,121531,42,-849.0000,36.0000,-4021.0000
1752795485.960,507.155,0.63492,1.54884,708788.00,1.41086,121711,42,-842.0000,29.0000,-4008.0000
1752795486.067,507.262,0.63492,1.54884,713351.00,1.40183,121447,42,-842.0000,29.0000,-4008.0000
1752795486.235,507.430,0.63492,1.54762,712491.00,1.40352,121401,42,-859.0000,34.0000,-4023.0000
1752795486.358,507.553,0.63431,1.55128,714782.00,1.39903,121420,42,-854.0000,43.0000,-4010.0000
1752795486.479,507.674,0.63431,1.54945,707456.00,1.41351,121510,42,-854.0000,43.0000,-4010.0000
1752795486.632,507.827,0.63553,1.54518,710874.00,1.40672,121642,42,-852.0000,28.0000,-4009.0000
1752795486.740,507.935,0.63431,1.54823,712491.00,1.40352,121719,42,-859.0000,21.0000,-4002.0000
1752795486.904,508.099,0.63431,1.54884,713159.00,1.40221,121844,42,-848.0000,37.0000,-4006.0000
1752795487.077,508.272,0.63614,1.54823,714591.00,1.39940,121793,42,-854.0000,34.0000,-3996.0000
1752795487.172,508.367,0.63614,1.54762,714591.00,1.39940,121621,42,-868.0000,50.0000,-4006.0000
1752795487.319,508.514,0.63675,1.54457,721990.00,1.39716,121514,42,-862.0000,37.0000,-3992.0000
1752795487.453,508.648,0.63492,1.54823,714591.00,1.38506,121507,42,-850.0000,36.0000,-3989.0000
1752795487.585,508.780,0.63492,1.54701,714591.00,1.39940,121582,42,-854.0000,40.0000,-4001.0000
1752795487.728,508.923,0.63492,1.54945,715740.00,1.39716,121660,42,-850.0000,45.0000,-4001.0000
1752795487.847,509.042,0.63492,1.54823,711348.00,1.40578,121726,42,-853.0000,41.0000,-4008.0000
1752795487.989,509.184,0.63431,1.54884,713636.00,1.40127,121841,42,-849.0000,46.0000,-4018.0000
1752795488.129,509.324,0.63614,1.54945,712875.00,1.40277,121954,42,-857.0000,39.0000,-3994.0000
1752795488.271,509.466,0.63431,1.54945,712299.00,1.40390,121549,42,-857.0000,26.0000,-4007.0000
1752795488.386,509.581,0.63614,1.54762,710874.00,1.40672,121477,42,-872.0000,34.0000,-4010.0000
1752795488.494,509.689,0.63553,1.55189,713636.00,1.40127,121559,42,-842.0000,41.0000,-4002.0000
1752795488.617,509.812,0.63492,1.54823,711348.00,1.40578,121638,42,-858.0000,42.0000,-4002.0000
1752795488.722,509.917,0.63431,1.54823,713636.00,1.40127,121710,42,-864.0000,37.0000,-4008.0000
1752795488.900,510.095,0.63370,1.55067,710400.00,1.40766,121763,42,-849.0000,32.0000,-3999.0000
1752795489.035,510.230,0.63370,1.54945,709733.00,1.40898,121888,42,-844.0000,34.0000,-3999.0000
1752795489.201,510.396,0.63309,1.55067,710400.00,1.40766,121578,42,-853.0000,39.0000,-4009.0000
1752795489.329,510.524,0.63431,1.54884,713159.00,1.40221,121547,42,-867.0000,37.0000,-4001.0000
1752795489.446,510.641,0.63553,1.54884,713636.00,1.40446,121561,42,-846.0000,44.0000,-3997.0000
1752795489.545,510.740,0.63675,1.54945,713636.00,1.40127,121610,42,-853.0000,32.0000,-4007.0000
1752795489.738,510.933,0.63492,1.54823,712016.00,1.40446,121668,42,-856.0000,32.0000,-4004.0000
1752795489.814,511.009,0.63492,1.54884,714304.00,1.39996,121752,42,-856.0000,32.0000,-4004.0000
1752795489.954,511.149,0.63370,1.54823,712491.00,1.40352,121851,42,-856.0000,34.0000,-4004.0000
1752795490.125,511.320,0.63553,1.54701,714304.00,1.40034,121593,42,-867.0000,32.0000,-4002.0000
1752795490.242,511.437,0.63492,1.54823,714113.00,1.40034,121546,42,-852.0000,42.0000,-3999.0000
1752795490.376,511.571,0.63492,1.55189,716219.00,1.39622,121584,42,-854.0000,36.0000,-4006.0000
1752795490.557,511.752,0.63492,1.54762,706791.00,1.41485,121640,42,-851.0000,18.0000,-3994.0000
1752795490.724,511.919,0.63736,1.54701,716219.00,1.39996,121734,42,-856.0000,33.0000,-4004.0000
1752795490.851,512.046,0.63675,1.54640,717371.00,1.39622,121786,42,-859.0000,33.0000,-3989.0000
1752795490.993,512.188,0.63553,1.54701,717371.00,1.39398,121598,42,-849.0000,39.0000,-4006.0000
1752795491.131,512.326,0.63553,1.54701,715930.00,1.39678,121655,42,-858.0000,37.0000,-4005.0000
1752795491.263,512.458,0.63858,1.54640,716890.00,1.39491,121632,42,-860.0000,34.0000,-3999.0000
1752795491.411,512.606,0.63797,1.54579,720833.00,1.38728,121768,42,-856.0000,42.0000,-4005.0000
1752795491.535,512.730,0.63980,1.54579,720645.00,1.38764,121839,42,-860.0000,43.0000,-4007.0000
1752795491.705,512.900,0.63736,1.54640,722963.00,1.38320,121884,42,-850.0000,34.0000,-4005.0000
1752795491.861,513.056,0.63858,1.54701,723450.00,1.38227,121738,42,-842.0000,20.0000,-3994.0000
1752795492.006,513.201,0.63980,1.54457,725776.00,1.37784,121744,42,-845.0000,39.0000,-4018.0000
1752795492.134,513.329,0.64103,1.54029,728232.00,1.37319,121888,42,-847.0000,46.0000,-4013.0000
1752795492.312,513.507,0.64042,1.54274,733604.00,1.36313,121968,42,-837.0000,36.0000,-3987.0000
1752795492.505,513.700,0.64225,1.54335,730081.00,1.36844,121701,42,-855.0000,34.0000,-3998.0000
1752795492.627,513.822,0.64164,1.54212,730081.00,1.36971,121688,42,-857.0000,35.0000,-3998.0000
1752795492.795,513.990,0.63980,1.54151,730576.00,1.36878,121730,42,-841.0000,34.0000,-4014.0000
1752795492.950,514.145,0.64164,1.54274,730264.00,1.36937,121800,42,-856.0000,35.0000,-4009.0000
1752795493.083,514.278,0.64225,1.54090,731568.00,1.36693,122012,42,-861.0000,44.0000,-4011.0000
1752795493.201,514.396,0.64347,1.54029,733423.00,1.36347,121872,42,-853.0000,14.0000,-4006.0000
1752795493.352,514.547,0.64225,1.54029,731436.00,1.36717,121690,42,-850.0000,34.0000,-4002.0000
1752795493.531,514.726,0.64347,1.54151,734602.00,1.36128,121692,42,-860.0000,29.0000,-3994.0000
1752795493.649,514.844,0.64347,1.54029,735782.00,1.35910,121757,42,-860.0000,29.0000,-3994.0000
1752795493.820,515.015,0.64347,1.53846,735602.00,1.35943,121836,42,-855.0000,45.0000,-4011.0000
1752795493.967,515.162,0.64347,1.54029,734921.00,1.36069,121900,42,-845.0000,32.0000,-4014.0000
